,Method,$\widehat{\beta}$
465,active (partial),0.37373737373737376
466,active (shifted),0.3434343434343435
467,active (full),0.36363636363636365
468,oblivious (partial),0.36363636363636365
469,sample everything,0.36363636363636365
470,active (partial),0.393939393939394
471,active (shifted),0.3535353535353536
472,active (full),0.38383838383838387
473,oblivious (partial),0.37373737373737376
474,sample everything,0.38383838383838387
475,active (partial),0.37373737373737376
476,active (shifted),0.32323232323232326
477,active (full),0.36363636363636365
478,oblivious (partial),0.36363636363636365
479,sample everything,0.3434343434343435
480,active (partial),0.38383838383838387
481,active (shifted),0.33333333333333337
482,active (full),0.37373737373737376
483,oblivious (partial),0.37373737373737376
484,sample everything,0.33333333333333337
485,active (partial),0.393939393939394
486,active (shifted),0.32323232323232326
487,active (full),0.37373737373737376
488,oblivious (partial),0.37373737373737376
489,sample everything,0.32323232323232326
490,active (partial),0.36363636363636365
491,active (shifted),0.32323232323232326
492,active (full),0.37373737373737376
493,oblivious (partial),0.36363636363636365
494,sample everything,0.3434343434343435
495,active (partial),0.393939393939394
496,active (shifted),0.33333333333333337
497,active (full),0.37373737373737376
498,oblivious (partial),0.36363636363636365
499,sample everything,0.3535353535353536
500,active (partial),0.38383838383838387
501,active (shifted),0.3535353535353536
502,active (full),0.38383838383838387
503,oblivious (partial),0.36363636363636365
504,sample everything,0.3535353535353536
505,active (partial),0.38383838383838387
506,active (shifted),0.3434343434343435
507,active (full),0.37373737373737376
508,oblivious (partial),0.37373737373737376
509,sample everything,0.3535353535353536
510,active (partial),0.393939393939394
511,active (shifted),0.3535353535353536
512,active (full),0.37373737373737376
513,oblivious (partial),0.36363636363636365
514,sample everything,0.38383838383838387
515,active (partial),0.38383838383838387
516,active (shifted),0.3434343434343435
517,active (full),0.38383838383838387
518,oblivious (partial),0.37373737373737376
519,sample everything,0.3434343434343435
520,active (partial),0.37373737373737376
521,active (shifted),0.3434343434343435
522,active (full),0.36363636363636365
523,oblivious (partial),0.36363636363636365
524,sample everything,0.37373737373737376
525,active (partial),0.38383838383838387
526,active (shifted),0.3434343434343435
527,active (full),0.37373737373737376
528,oblivious (partial),0.36363636363636365
529,sample everything,0.36363636363636365
530,active (partial),0.37373737373737376
531,active (shifted),0.33333333333333337
532,active (full),0.37373737373737376
533,oblivious (partial),0.36363636363636365
534,sample everything,0.3535353535353536
535,active (partial),0.38383838383838387
536,active (shifted),0.3535353535353536
537,active (full),0.38383838383838387
538,oblivious (partial),0.36363636363636365
539,sample everything,0.393939393939394
540,active (partial),0.37373737373737376
541,active (shifted),0.3535353535353536
542,active (full),0.37373737373737376
543,oblivious (partial),0.37373737373737376
544,sample everything,0.393939393939394
545,active (partial),0.38383838383838387
546,active (shifted),0.36363636363636365
547,active (full),0.37373737373737376
548,oblivious (partial),0.37373737373737376
549,sample everything,0.393939393939394
550,active (partial),0.37373737373737376
551,active (shifted),0.3434343434343435
552,active (full),0.38383838383838387
553,oblivious (partial),0.36363636363636365
554,sample everything,0.36363636363636365
555,active (partial),0.38383838383838387
556,active (shifted),0.3535353535353536
557,active (full),0.37373737373737376
558,oblivious (partial),0.36363636363636365
559,sample everything,0.37373737373737376
560,active (partial),0.38383838383838387
561,active (shifted),0.3535353535353536
562,active (full),0.38383838383838387
563,oblivious (partial),0.37373737373737376
564,sample everything,0.36363636363636365
565,active (partial),0.38383838383838387
566,active (shifted),0.3535353535353536
567,active (full),0.37373737373737376
568,oblivious (partial),0.37373737373737376
569,sample everything,0.37373737373737376
570,active (partial),0.38383838383838387
571,active (shifted),0.33333333333333337
572,active (full),0.37373737373737376
573,oblivious (partial),0.36363636363636365
574,sample everything,0.3535353535353536
575,active (partial),0.38383838383838387
576,active (shifted),0.3434343434343435
577,active (full),0.37373737373737376
578,oblivious (partial),0.37373737373737376
579,sample everything,0.36363636363636365
580,active (partial),0.38383838383838387
581,active (shifted),0.3434343434343435
582,active (full),0.38383838383838387
583,oblivious (partial),0.37373737373737376
584,sample everything,0.36363636363636365
585,active (partial),0.38383838383838387
586,active (shifted),0.3434343434343435
587,active (full),0.37373737373737376
588,oblivious (partial),0.36363636363636365
589,sample everything,0.36363636363636365
590,active (partial),0.38383838383838387
591,active (shifted),0.31313131313131315
592,active (full),0.37373737373737376
593,oblivious (partial),0.36363636363636365
594,sample everything,0.31313131313131315
595,active (partial),0.38383838383838387
596,active (shifted),0.3434343434343435
597,active (full),0.37373737373737376
598,oblivious (partial),0.37373737373737376
599,sample everything,0.36363636363636365
600,active (partial),0.393939393939394
601,active (shifted),0.3535353535353536
602,active (full),0.38383838383838387
603,oblivious (partial),0.37373737373737376
604,sample everything,0.3535353535353536
605,active (partial),0.37373737373737376
606,active (shifted),0.3434343434343435
607,active (full),0.37373737373737376
608,oblivious (partial),0.36363636363636365
609,sample everything,0.36363636363636365
610,active (partial),0.393939393939394
611,active (shifted),0.36363636363636365
612,active (full),0.38383838383838387
613,oblivious (partial),0.36363636363636365
614,sample everything,0.36363636363636365
615,active (partial),0.36363636363636365
616,active (shifted),0.33333333333333337
617,active (full),0.36363636363636365
618,oblivious (partial),0.36363636363636365
619,sample everything,0.38383838383838387
620,active (partial),0.38383838383838387
621,active (shifted),0.3535353535353536
622,active (full),0.393939393939394
623,oblivious (partial),0.37373737373737376
624,sample everything,0.36363636363636365
625,active (partial),0.36363636363636365
626,active (shifted),0.33333333333333337
627,active (full),0.36363636363636365
628,oblivious (partial),0.36363636363636365
629,sample everything,0.36363636363636365
630,active (partial),0.37373737373737376
631,active (shifted),0.3434343434343435
632,active (full),0.37373737373737376
633,oblivious (partial),0.36363636363636365
634,sample everything,0.36363636363636365
635,active (partial),0.37373737373737376
636,active (shifted),0.3434343434343435
637,active (full),0.36363636363636365
638,oblivious (partial),0.37373737373737376
639,sample everything,0.37373737373737376
640,active (partial),0.38383838383838387
641,active (shifted),0.3535353535353536
642,active (full),0.37373737373737376
643,oblivious (partial),0.37373737373737376
644,sample everything,0.37373737373737376
645,active (partial),0.36363636363636365
646,active (shifted),0.33333333333333337
647,active (full),0.36363636363636365
648,oblivious (partial),0.36363636363636365
649,sample everything,0.3535353535353536
650,active (partial),0.37373737373737376
651,active (shifted),0.33333333333333337
652,active (full),0.37373737373737376
653,oblivious (partial),0.36363636363636365
654,sample everything,0.3535353535353536
655,active (partial),0.38383838383838387
656,active (shifted),0.3434343434343435
657,active (full),0.38383838383838387
658,oblivious (partial),0.37373737373737376
659,sample everything,0.3535353535353536
660,active (partial),0.37373737373737376
661,active (shifted),0.3434343434343435
662,active (full),0.37373737373737376
663,oblivious (partial),0.36363636363636365
664,sample everything,0.3535353535353536
665,active (partial),0.38383838383838387
666,active (shifted),0.3434343434343435
667,active (full),0.37373737373737376
668,oblivious (partial),0.37373737373737376
669,sample everything,0.3434343434343435
670,active (partial),0.38383838383838387
671,active (shifted),0.3535353535353536
672,active (full),0.37373737373737376
673,oblivious (partial),0.37373737373737376
674,sample everything,0.37373737373737376
675,active (partial),0.38383838383838387
676,active (shifted),0.3434343434343435
677,active (full),0.38383838383838387
678,oblivious (partial),0.37373737373737376
679,sample everything,0.3434343434343435
680,active (partial),0.38383838383838387
681,active (shifted),0.3434343434343435
682,active (full),0.38383838383838387
