,Method,$\widehat{\beta}$
818,oblivious (partial),0.8686868686868687
819,sample everything,0.8686868686868687
820,active (partial),0.888888888888889
821,active (shifted),0.888888888888889
822,active (full),0.888888888888889
823,oblivious (partial),0.9090909090909092
824,sample everything,0.9090909090909092
825,active (partial),0.8787878787878789
826,active (shifted),0.8787878787878789
827,active (full),0.8787878787878789
828,oblivious (partial),0.888888888888889
829,sample everything,0.8989898989898991
830,active (partial),0.8686868686868687
831,active (shifted),0.8585858585858587
832,active (full),0.8585858585858587
833,oblivious (partial),0.8686868686868687
834,sample everything,0.8585858585858587
835,active (partial),0.8787878787878789
836,active (shifted),0.888888888888889
837,active (full),0.8787878787878789
838,oblivious (partial),0.8989898989898991
839,sample everything,0.9090909090909092
840,active (partial),0.8686868686868687
841,active (shifted),0.888888888888889
842,active (full),0.8686868686868687
843,oblivious (partial),0.8989898989898991
844,sample everything,0.9090909090909092
845,active (partial),0.8585858585858587
