,index,Method,$\widehat{\beta}$
1794,0,active (partial),0.888888888888889
1795,1,active (partial+cons_cv),0.888888888888889
1796,2,active (shifted),0.8989898989898991
1797,3,active (full),0.8787878787878789
1798,4,sample everything,0.9090909090909092
1799,5,oblivious (partial),0.888888888888889
1800,0,active (partial),0.8787878787878789
1801,1,active (partial+cons_cv),0.888888888888889
1802,2,active (shifted),0.888888888888889
1803,3,active (full),0.8787878787878789
1804,4,sample everything,0.8989898989898991
1805,5,oblivious (partial),0.8585858585858587
1806,0,active (partial),0.8686868686868687
1807,1,active (partial+cons_cv),0.8787878787878789
1808,2,active (shifted),0.8787878787878789
1809,3,active (full),0.8686868686868687
1810,4,sample everything,0.9090909090909092
1811,5,oblivious (partial),0.8686868686868687
1812,0,active (partial),0.8787878787878789
1813,1,active (partial+cons_cv),0.8686868686868687
1814,2,active (shifted),0.888888888888889
1815,3,active (full),0.8787878787878789
1816,4,sample everything,0.9090909090909092
1817,5,oblivious (partial),0.8686868686868687
1818,0,active (partial),0.8787878787878789
1819,1,active (partial+cons_cv),0.8686868686868687
1820,2,active (shifted),0.8787878787878789
1821,3,active (full),0.8686868686868687
1822,4,sample everything,0.8989898989898991
1823,5,oblivious (partial),0.8686868686868687
1824,0,active (partial),0.8686868686868687
1825,1,active (partial+cons_cv),0.8787878787878789
1826,2,active (shifted),0.8787878787878789
1827,3,active (full),0.8686868686868687
1828,4,sample everything,0.9090909090909092
1829,5,oblivious (partial),0.8484848484848485
1830,0,active (partial),0.8787878787878789
1831,1,active (partial+cons_cv),0.8787878787878789
1832,2,active (shifted),0.8787878787878789
1833,3,active (full),0.8686868686868687
1834,4,sample everything,0.888888888888889
1835,5,oblivious (partial),0.888888888888889
1836,0,active (partial),0.8787878787878789
1837,1,active (partial+cons_cv),0.888888888888889
1838,2,active (shifted),0.888888888888889
1839,3,active (full),0.8787878787878789
1840,4,sample everything,0.8989898989898991
1841,5,oblivious (partial),0.8989898989898991
1842,0,active (partial),0.8585858585858587
1843,1,active (partial+cons_cv),0.8686868686868687
1844,2,active (shifted),0.8787878787878789
1845,3,active (full),0.8585858585858587
1846,4,sample everything,0.8989898989898991
1847,5,oblivious (partial),0.888888888888889
1848,0,active (partial),0.8787878787878789
1849,1,active (partial+cons_cv),0.888888888888889
1850,2,active (shifted),0.8989898989898991
1851,3,active (full),0.8787878787878789
1852,4,sample everything,0.9090909090909092
1853,5,oblivious (partial),0.8787878787878789
1854,0,active (partial),0.8787878787878789
1855,1,active (partial+cons_cv),0.888888888888889
1856,2,active (shifted),0.8989898989898991
1857,3,active (full),0.8787878787878789
1858,4,sample everything,0.9191919191919192
1859,5,oblivious (partial),0.8585858585858587
1860,0,active (partial),0.8484848484848485
1861,1,active (partial+cons_cv),0.8585858585858587
1862,2,active (shifted),0.8585858585858587
1863,3,active (full),0.8484848484848485
1864,4,sample everything,0.8686868686868687
1865,5,oblivious (partial),0.8787878787878789
1866,0,active (partial),0.8484848484848485
1867,1,active (partial+cons_cv),0.8585858585858587
1868,2,active (shifted),0.8585858585858587
1869,3,active (full),0.8484848484848485
1870,4,sample everything,0.8686868686868687
1871,5,oblivious (partial),0.8787878787878789
1872,0,active (partial),0.8585858585858587
1873,1,active (partial+cons_cv),0.8686868686868687
1874,2,active (shifted),0.8686868686868687
1875,3,active (full),0.8585858585858587
1876,4,sample everything,0.888888888888889
1877,5,oblivious (partial),0.8787878787878789
1878,0,active (partial),0.8686868686868687
1879,1,active (partial+cons_cv),0.8787878787878789
1880,2,active (shifted),0.888888888888889
1881,3,active (full),0.8686868686868687
1882,4,sample everything,0.9090909090909092
1883,5,oblivious (partial),0.8686868686868687
1884,0,active (partial),0.8585858585858587
1885,1,active (partial+cons_cv),0.8585858585858587
1886,2,active (shifted),0.8686868686868687
1887,3,active (full),0.8585858585858587
1888,4,sample everything,0.8989898989898991
1889,5,oblivious (partial),0.8484848484848485
1890,0,active (partial),0.8787878787878789
1891,1,active (partial+cons_cv),0.8787878787878789
1892,2,active (shifted),0.8787878787878789
1893,3,active (full),0.8787878787878789
1894,4,sample everything,0.9090909090909092
1895,5,oblivious (partial),0.8585858585858587
1896,0,active (partial),0.8787878787878789
1897,1,active (partial+cons_cv),0.8787878787878789
1898,2,active (shifted),0.888888888888889
1899,3,active (full),0.8787878787878789
1900,4,sample everything,0.8989898989898991
1901,5,oblivious (partial),0.8686868686868687
1902,0,active (partial),0.8484848484848485
1903,1,active (partial+cons_cv),0.8383838383838385
1904,2,active (shifted),0.8383838383838385
1905,3,active (full),0.8484848484848485
1906,4,sample everything,0.8383838383838385
1907,5,oblivious (partial),0.8686868686868687
1908,0,active (partial),0.8686868686868687
1909,1,active (partial+cons_cv),0.8686868686868687
1910,2,active (shifted),0.8686868686868687
1911,3,active (full),0.8686868686868687
1912,4,sample everything,0.8686868686868687
1913,5,oblivious (partial),0.8383838383838385
1914,0,active (partial),0.8686868686868687
1915,1,active (partial+cons_cv),0.8787878787878789
1916,2,active (shifted),0.8787878787878789
1917,3,active (full),0.8686868686868687
1918,4,sample everything,0.8989898989898991
1919,5,oblivious (partial),0.8484848484848485
1920,0,active (partial),0.8585858585858587
1921,1,active (partial+cons_cv),0.8686868686868687
1922,2,active (shifted),0.8686868686868687
1923,3,active (full),0.8585858585858587
1924,4,sample everything,0.9090909090909092
1925,5,oblivious (partial),0.8686868686868687
1926,0,active (partial),0.8686868686868687
1927,1,active (partial+cons_cv),0.8787878787878789
1928,2,active (shifted),0.8787878787878789
1929,3,active (full),0.8686868686868687
1930,4,sample everything,0.9090909090909092
1931,5,oblivious (partial),0.8484848484848485
1932,0,active (partial),0.8686868686868687
1933,1,active (partial+cons_cv),0.8686868686868687
1934,2,active (shifted),0.8787878787878789
1935,3,active (full),0.8686868686868687
1936,4,sample everything,0.8989898989898991
1937,5,oblivious (partial),0.8989898989898991
1938,0,active (partial),0.8585858585858587
1939,1,active (partial+cons_cv),0.8585858585858587
1940,2,active (shifted),0.8787878787878789
1941,3,active (full),0.8585858585858587
1942,4,sample everything,0.8787878787878789
1943,5,oblivious (partial),0.8484848484848485
1944,0,active (partial),0.8787878787878789
1945,1,active (partial+cons_cv),0.8686868686868687
1946,2,active (shifted),0.8686868686868687
1947,3,active (full),0.8686868686868687
1948,4,sample everything,0.8686868686868687
1949,5,oblivious (partial),0.8686868686868687
1950,0,active (partial),0.8787878787878789
1951,1,active (partial+cons_cv),0.8686868686868687
1952,2,active (shifted),0.8686868686868687
1953,3,active (full),0.8787878787878789
1954,4,sample everything,0.8686868686868687
1955,5,oblivious (partial),0.8686868686868687
1956,0,active (partial),0.8686868686868687
1957,1,active (partial+cons_cv),0.8686868686868687
1958,2,active (shifted),0.8787878787878789
1959,3,active (full),0.8686868686868687
1960,4,sample everything,0.8989898989898991
1961,5,oblivious (partial),0.888888888888889
1962,0,active (partial),0.8787878787878789
1963,1,active (partial+cons_cv),0.8787878787878789
1964,2,active (shifted),0.8787878787878789
1965,3,active (full),0.8686868686868687
1966,4,sample everything,0.8989898989898991
1967,5,oblivious (partial),0.8585858585858587
1968,0,active (partial),0.8686868686868687
1969,1,active (partial+cons_cv),0.8686868686868687
1970,2,active (shifted),0.8787878787878789
1971,3,active (full),0.8686868686868687
1972,4,sample everything,0.9090909090909092
1973,5,oblivious (partial),0.8585858585858587
1974,0,active (partial),0.8585858585858587
1975,1,active (partial+cons_cv),0.8585858585858587
1976,2,active (shifted),0.8585858585858587
1977,3,active (full),0.8585858585858587
1978,4,sample everything,0.8787878787878789
1979,5,oblivious (partial),0.8484848484848485
1980,0,active (partial),0.8686868686868687
1981,1,active (partial+cons_cv),0.8989898989898991
1982,2,active (shifted),0.888888888888889
1983,3,active (full),0.8686868686868687
1984,4,sample everything,0.9191919191919192
1985,5,oblivious (partial),0.8686868686868687
1986,0,active (partial),0.8484848484848485
1987,1,active (partial+cons_cv),0.8282828282828284
1988,2,active (shifted),0.8282828282828284
1989,3,active (full),0.8484848484848485
1990,4,sample everything,0.8282828282828284
1991,5,oblivious (partial),0.8686868686868687
1992,0,active (partial),0.888888888888889
1993,1,active (partial+cons_cv),0.888888888888889
1994,2,active (shifted),0.888888888888889
1995,3,active (full),0.8787878787878789
1996,4,sample everything,0.8989898989898991
1997,5,oblivious (partial),0.8787878787878789
1998,0,active (partial),0.8686868686868687
1999,1,active (partial+cons_cv),0.8787878787878789
2000,2,active (shifted),0.8787878787878789
2001,3,active (full),0.8686868686868687
2002,4,sample everything,0.9191919191919192
2003,5,oblivious (partial),0.8686868686868687
2004,0,active (partial),0.8686868686868687
2005,1,active (partial+cons_cv),0.8686868686868687
2006,2,active (shifted),0.8787878787878789
2007,3,active (full),0.8686868686868687
2008,4,sample everything,0.8989898989898991
2009,5,oblivious (partial),0.8989898989898991
2010,0,active (partial),0.8585858585858587
2011,1,active (partial+cons_cv),0.8585858585858587
2012,2,active (shifted),0.8585858585858587
2013,3,active (full),0.8484848484848485
2014,4,sample everything,0.8787878787878789
2015,5,oblivious (partial),0.8686868686868687
2016,0,active (partial),0.8686868686868687
2017,1,active (partial+cons_cv),0.8585858585858587
2018,2,active (shifted),0.8585858585858587
2019,3,active (full),0.8686868686868687
2020,4,sample everything,0.8585858585858587
2021,5,oblivious (partial),0.888888888888889
2022,0,active (partial),0.8585858585858587
2023,1,active (partial+cons_cv),0.8585858585858587
2024,2,active (shifted),0.8686868686868687
2025,3,active (full),0.8585858585858587
2026,4,sample everything,0.8787878787878789
2027,5,oblivious (partial),0.8383838383838385
2028,0,active (partial),0.8787878787878789
2029,1,active (partial+cons_cv),0.8787878787878789
2030,2,active (shifted),0.888888888888889
2031,3,active (full),0.8787878787878789
2032,4,sample everything,0.9090909090909092
2033,5,oblivious (partial),0.8686868686868687
2034,0,active (partial),0.8787878787878789
2035,1,active (partial+cons_cv),0.8787878787878789
2036,2,active (shifted),0.888888888888889
2037,3,active (full),0.8787878787878789
2038,4,sample everything,0.9090909090909092
2039,5,oblivious (partial),0.888888888888889
2040,0,active (partial),0.8686868686868687
2041,1,active (partial+cons_cv),0.8686868686868687
2042,2,active (shifted),0.8787878787878789
2043,3,active (full),0.8686868686868687
2044,4,sample everything,0.8989898989898991
2045,5,oblivious (partial),0.8787878787878789
2046,0,active (partial),0.8686868686868687
2047,1,active (partial+cons_cv),0.8383838383838385
2048,2,active (shifted),0.8383838383838385
2049,3,active (full),0.8686868686868687
2050,4,sample everything,0.8383838383838385
2051,5,oblivious (partial),0.8282828282828284
2052,0,active (partial),0.8686868686868687
2053,1,active (partial+cons_cv),0.8787878787878789
2054,2,active (shifted),0.8787878787878789
2055,3,active (full),0.8585858585858587
2056,4,sample everything,0.9191919191919192
2057,5,oblivious (partial),0.8787878787878789
2058,0,active (partial),0.8484848484848485
2059,1,active (partial+cons_cv),0.8484848484848485
2060,2,active (shifted),0.8383838383838385
2061,3,active (full),0.8484848484848485
2062,4,sample everything,0.8383838383838385
2063,5,oblivious (partial),0.8484848484848485
2064,0,active (partial),0.8585858585858587
2065,1,active (partial+cons_cv),0.8585858585858587
2066,2,active (shifted),0.8585858585858587
2067,3,active (full),0.8585858585858587
2068,4,sample everything,0.8585858585858587
2069,5,oblivious (partial),0.8787878787878789
2070,0,active (partial),0.8686868686868687
2071,1,active (partial+cons_cv),0.8787878787878789
2072,2,active (shifted),0.8787878787878789
2073,3,active (full),0.8686868686868687
2074,4,sample everything,0.9090909090909092
2075,5,oblivious (partial),0.8484848484848485
2076,0,active (partial),0.8686868686868687
2077,1,active (partial+cons_cv),0.8787878787878789
2078,2,active (shifted),0.8787878787878789
2079,3,active (full),0.8686868686868687
2080,4,sample everything,0.888888888888889
2081,5,oblivious (partial),0.8686868686868687
2082,0,active (partial),0.8686868686868687
2083,1,active (partial+cons_cv),0.8787878787878789
2084,2,active (shifted),0.8787878787878789
2085,3,active (full),0.8686868686868687
2086,4,sample everything,0.8989898989898991
2087,5,oblivious (partial),0.8686868686868687
2088,0,active (partial),0.8787878787878789
2089,1,active (partial+cons_cv),0.8787878787878789
2090,2,active (shifted),0.8787878787878789
2091,3,active (full),0.8787878787878789
2092,4,sample everything,0.9090909090909092
2093,5,oblivious (partial),0.8686868686868687
2094,0,active (partial),0.8787878787878789
2095,1,active (partial+cons_cv),0.8787878787878789
2096,2,active (shifted),0.888888888888889
2097,3,active (full),0.8787878787878789
2098,4,sample everything,0.9090909090909092
2099,5,oblivious (partial),0.8787878787878789
2100,0,active (partial),0.8787878787878789
2101,1,active (partial+cons_cv),0.8787878787878789
2102,2,active (shifted),0.8787878787878789
2103,3,active (full),0.8787878787878789
2104,4,sample everything,0.8989898989898991
2105,5,oblivious (partial),0.8585858585858587
2106,0,active (partial),0.8787878787878789
2107,1,active (partial+cons_cv),0.888888888888889
2108,2,active (shifted),0.888888888888889
2109,3,active (full),0.8787878787878789
2110,4,sample everything,0.9090909090909092
2111,5,oblivious (partial),0.8585858585858587
2112,0,active (partial),0.8585858585858587
2113,1,active (partial+cons_cv),0.8383838383838385
2114,2,active (shifted),0.8383838383838385
2115,3,active (full),0.8484848484848485
2116,4,sample everything,0.8383838383838385
2117,5,oblivious (partial),0.8787878787878789
2118,0,active (partial),0.8686868686868687
2119,1,active (partial+cons_cv),0.8686868686868687
2120,2,active (shifted),0.8787878787878789
2121,3,active (full),0.8686868686868687
