,Method,$\widehat{\beta}$
641,active (shifted),0.7575757575757577
642,active (full),0.7676767676767677
643,oblivious (partial),0.787878787878788
644,sample everything,0.7575757575757577
645,active (partial),0.7777777777777778
646,active (shifted),0.787878787878788
647,active (full),0.7676767676767677
648,oblivious (partial),0.8080808080808082
649,sample everything,0.8080808080808082
650,active (partial),0.7676767676767677
651,active (shifted),0.7777777777777778
652,active (full),0.7676767676767677
653,oblivious (partial),0.787878787878788
654,sample everything,0.7777777777777778
655,active (partial),0.7474747474747475
656,active (shifted),0.7575757575757577
657,active (full),0.7373737373737375
658,oblivious (partial),0.7777777777777778
659,sample everything,0.8080808080808082
660,active (partial),0.787878787878788
661,active (shifted),0.7373737373737375
662,active (full),0.787878787878788
663,oblivious (partial),0.8080808080808082
664,sample everything,0.7373737373737375
665,active (partial),0.7676767676767677
666,active (shifted),0.7777777777777778
667,active (full),0.7676767676767677
668,oblivious (partial),0.797979797979798
669,sample everything,0.787878787878788
670,active (partial),0.7777777777777778
671,active (shifted),0.7777777777777778
672,active (full),0.7676767676767677
673,oblivious (partial),0.797979797979798
674,sample everything,0.8282828282828284
675,active (partial),0.787878787878788
676,active (shifted),0.797979797979798
677,active (full),0.787878787878788
678,oblivious (partial),0.797979797979798
679,sample everything,0.797979797979798
680,active (partial),0.787878787878788
681,active (shifted),0.8080808080808082
682,active (full),0.787878787878788
683,oblivious (partial),0.8181818181818182
684,sample everything,0.8282828282828284
685,active (partial),0.7777777777777778
686,active (shifted),0.787878787878788
687,active (full),0.7777777777777778
688,oblivious (partial),0.787878787878788
689,sample everything,0.8181818181818182
690,active (partial),0.7676767676767677
691,active (shifted),0.7777777777777778
692,active (full),0.7676767676767677
693,oblivious (partial),0.797979797979798
694,sample everything,0.8181818181818182
695,active (partial),0.7777777777777778
696,active (shifted),0.7777777777777778
697,active (full),0.7777777777777778
698,oblivious (partial),0.797979797979798
699,sample everything,0.7777777777777778
700,active (partial),0.787878787878788
701,active (shifted),0.797979797979798
702,active (full),0.787878787878788
703,oblivious (partial),0.8282828282828284
704,sample everything,0.8282828282828284
705,active (partial),0.7777777777777778
706,active (shifted),0.787878787878788
707,active (full),0.7777777777777778
708,oblivious (partial),0.797979797979798
709,sample everything,0.787878787878788
710,active (partial),0.7676767676767677
711,active (shifted),0.7575757575757577
712,active (full),0.7676767676767677
713,oblivious (partial),0.7676767676767677
714,sample everything,0.7575757575757577
715,active (partial),0.7575757575757577
716,active (shifted),0.7676767676767677
717,active (full),0.7575757575757577
718,oblivious (partial),0.797979797979798
719,sample everything,0.797979797979798
720,active (partial),0.7575757575757577
721,active (shifted),0.7676767676767677
722,active (full),0.7575757575757577
723,oblivious (partial),0.7777777777777778
724,sample everything,0.787878787878788
725,active (partial),0.7777777777777778
726,active (shifted),0.7777777777777778
727,active (full),0.7777777777777778
728,oblivious (partial),0.8080808080808082
729,sample everything,0.7777777777777778
730,active (partial),0.7676767676767677
731,active (shifted),0.7777777777777778
732,active (full),0.7676767676767677
733,oblivious (partial),0.787878787878788
734,sample everything,0.797979797979798
735,active (partial),0.7777777777777778
736,active (shifted),0.787878787878788
737,active (full),0.7777777777777778
738,oblivious (partial),0.797979797979798
739,sample everything,0.8080808080808082
740,active (partial),0.7777777777777778
741,active (shifted),0.7777777777777778
742,active (full),0.7777777777777778
743,oblivious (partial),0.797979797979798
744,sample everything,0.787878787878788
745,active (partial),0.7575757575757577
746,active (shifted),0.7575757575757577
747,active (full),0.7474747474747475
748,oblivious (partial),0.7575757575757577
749,sample everything,0.787878787878788
750,active (partial),0.7777777777777778
751,active (shifted),0.7777777777777778
752,active (full),0.7676767676767677
753,oblivious (partial),0.7777777777777778
754,sample everything,0.787878787878788
755,active (partial),0.787878787878788
756,active (shifted),0.797979797979798
757,active (full),0.787878787878788
758,oblivious (partial),0.8181818181818182
759,sample everything,0.8181818181818182
760,active (partial),0.797979797979798
761,active (shifted),0.8080808080808082
762,active (full),0.797979797979798
763,oblivious (partial),0.8181818181818182
764,sample everything,0.8282828282828284
765,active (partial),0.7777777777777778
766,active (shifted),0.7676767676767677
767,active (full),0.7777777777777778
768,oblivious (partial),0.8282828282828284
769,sample everything,0.7676767676767677
770,active (partial),0.7676767676767677
771,active (shifted),0.7777777777777778
772,active (full),0.7575757575757577
773,oblivious (partial),0.797979797979798
774,sample everything,0.8181818181818182
775,active (partial),0.7676767676767677
776,active (shifted),0.7777777777777778
777,active (full),0.7575757575757577
778,oblivious (partial),0.787878787878788
779,sample everything,0.8181818181818182
780,active (partial),0.7676767676767677
781,active (shifted),0.7474747474747475
782,active (full),0.7575757575757577
783,oblivious (partial),0.797979797979798
784,sample everything,0.7474747474747475
785,active (partial),0.7777777777777778
786,active (shifted),0.7777777777777778
787,active (full),0.7777777777777778
788,oblivious (partial),0.787878787878788
789,sample everything,0.8080808080808082
790,active (partial),0.787878787878788
791,active (shifted),0.797979797979798
792,active (full),0.787878787878788
793,oblivious (partial),0.8080808080808082
794,sample everything,0.8080808080808082
795,active (partial),0.787878787878788
796,active (shifted),0.787878787878788
797,active (full),0.787878787878788
798,oblivious (partial),0.8080808080808082
799,sample everything,0.8080808080808082
800,active (partial),0.7777777777777778
801,active (shifted),0.7575757575757577
802,active (full),0.7676767676767677
803,oblivious (partial),0.8080808080808082
804,sample everything,0.7575757575757577
805,active (partial),0.7777777777777778
806,active (shifted),0.787878787878788
807,active (full),0.7777777777777778
808,oblivious (partial),0.8181818181818182
809,sample everything,0.8282828282828284
810,active (partial),0.7777777777777778
811,active (shifted),0.7777777777777778
812,active (full),0.7777777777777778
813,oblivious (partial),0.787878787878788
814,sample everything,0.787878787878788
815,active (partial),0.7575757575757577
816,active (shifted),0.7575757575757577
817,active (full),0.7575757575757577
818,oblivious (partial),0.7777777777777778
819,sample everything,0.7777777777777778
820,active (partial),0.797979797979798
821,active (shifted),0.797979797979798
822,active (full),0.787878787878788
823,oblivious (partial),0.8181818181818182
824,sample everything,0.8080808080808082
825,active (partial),0.787878787878788
826,active (shifted),0.7777777777777778
827,active (full),0.787878787878788
828,oblivious (partial),0.797979797979798
829,sample everything,0.8080808080808082
830,active (partial),0.7676767676767677
831,active (shifted),0.7676767676767677
832,active (full),0.7676767676767677
833,oblivious (partial),0.787878787878788
834,sample everything,0.7777777777777778
835,active (partial),0.787878787878788
836,active (shifted),0.797979797979798
837,active (full),0.787878787878788
838,oblivious (partial),0.797979797979798
839,sample everything,0.8282828282828284
840,active (partial),0.7777777777777778
841,active (shifted),0.797979797979798
842,active (full),0.7777777777777778
843,oblivious (partial),0.8080808080808082
844,sample everything,0.8383838383838385
845,active (partial),0.7575757575757577
846,active (shifted),0.7777777777777778
847,active (full),0.7575757575757577
848,oblivious (partial),0.797979797979798
849,sample everything,0.787878787878788
850,active (partial),0.7373737373737375
851,active (shifted),0.7474747474747475
852,active (full),0.7373737373737375
853,oblivious (partial),0.7575757575757577
